01.06.2025 20:30:52-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.7.2\resources\resources\3d\engine\editor\assets\chunks background: #aaff85; color: #000; color: #000;
01.06.2025 23:13:23-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,ff9be190-20a4-4e48-b68c-76e3c7cff085,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,9361fd90-ba52-4f84-aa93-6e878fd576ca,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,871c3b6c-7379-419d-bda3-794b239ab90d
01.06.2025 23:13:23-debug: Number of scenes: 1
01.06.2025 23:13:23-debug: // ---- build task Query and organize assets ---- (3ms)
01.06.2025 23:13:23-debug: run build task Query and organize assets success in 3 ms √7%
01.06.2025 23:13:23-debug: Process: heapTotal 221.22MB heapUsed 204.01MB rss 547.92MB
01.06.2025 23:13:23-debug: Organize scripts start7%
01.06.2025 23:13:23-debug: // ---- build task Organize scripts ----
01.06.2025 23:13:23-debug: sort script group...
01.06.2025 23:13:23-debug: // ---- build task Organize scripts ---- (2ms)
01.06.2025 23:13:23-debug: run build task Organize scripts success in 2 ms √10%
01.06.2025 23:13:23-debug: Init settings and config start10%
01.06.2025 23:13:23-debug: // ---- build task Init settings and config ----
01.06.2025 23:13:23-debug: Process: heapTotal 221.22MB heapUsed 204.04MB rss 547.92MB
01.06.2025 23:13:23-debug: // ---- build task Init settings and config ---- (1ms)
01.06.2025 23:13:23-debug: run build task Init settings and config success in 1 ms √11%
01.06.2025 23:13:23-debug: builder.tasks.settings.macro start11%
01.06.2025 23:13:23-debug: // ---- build task builder.tasks.settings.macro ----
01.06.2025 23:13:23-debug: Process: heapTotal 221.22MB heapUsed 204.08MB rss 547.91MB
01.06.2025 23:13:23-debug: builder.tasks.settings.macro does not defined in i18n
01.06.2025 23:13:23-debug: // ---- build task builder.tasks.settings.macro ---- (2ms)
01.06.2025 23:13:23-debug: run build task builder.tasks.settings.macro success in 2 ms √11%
01.06.2025 23:13:23-debug: Sort some build options to settings.json start11%
01.06.2025 23:13:23-debug: // ---- build task Sort some build options to settings.json ----
01.06.2025 23:13:23-debug: Process: heapTotal 221.22MB heapUsed 204.11MB rss 547.91MB
01.06.2025 23:13:23-debug: // ---- build task Sort some build options to settings.json ---- (6ms)
01.06.2025 23:13:23-debug: custom joint texture layouts start12%
01.06.2025 23:13:23-debug: // ---- build task custom joint texture layouts ----
01.06.2025 23:13:23-debug: Process: heapTotal 221.22MB heapUsed 204.19MB rss 547.94MB
01.06.2025 23:13:23-debug: // ---- build task custom joint texture layouts ---- (10ms)
01.06.2025 23:13:23-debug: run build task custom joint texture layouts success in 10 ms √12%
01.06.2025 23:13:23-debug: custom joint physics start12%
01.06.2025 23:13:23-debug: // ---- build task custom joint physics ----
01.06.2025 23:13:23-debug: Process: heapTotal 221.22MB heapUsed 204.21MB rss 547.94MB
01.06.2025 23:13:23-debug: run build task custom joint physics success in 0 ms √13%
01.06.2025 23:13:23-debug: Fill script data to settings start13%
01.06.2025 23:13:23-debug: // ---- build task Fill script data to settings ----
01.06.2025 23:13:23-debug: Process: heapTotal 221.22MB heapUsed 204.23MB rss 547.94MB
01.06.2025 23:13:23-debug: // ---- build task Fill script data to settings ---- (2ms)
01.06.2025 23:13:23-debug: run build task Fill script data to settings success in 2 ms √13%
01.06.2025 23:13:23-debug: Fill scene data to settings start13%
01.06.2025 23:13:23-debug: // ---- build task Fill scene data to settings ----
01.06.2025 23:13:23-debug: Process: heapTotal 221.22MB heapUsed 204.26MB rss 547.94MB
01.06.2025 23:13:23-debug: // ---- build task Fill scene data to settings ---- (1ms)
01.06.2025 23:13:23-debug: run build task Fill scene data to settings success in 1 ms √14%
01.06.2025 23:13:23-debug: Organize assets groups，generate packedAssets and rawAssets data start14%
01.06.2025 23:13:23-debug: // ---- build task Organize assets groups，generate packedAssets and rawAssets data ----
01.06.2025 23:13:23-debug: Process: heapTotal 221.22MB heapUsed 204.29MB rss 547.94MB
01.06.2025 23:13:23-debug: // ---- build task Organize assets groups，generate packedAssets and rawAssets data ---- (1ms)
01.06.2025 23:13:23-debug: run build task Organize assets groups，generate packedAssets and rawAssets data success in 1 ms √14%
01.06.2025 23:13:23-debug: // ---- build task Generate md5AssetsMap from suffixMap to settings ----
01.06.2025 23:13:23-debug: Process: heapTotal 221.22MB heapUsed 204.41MB rss 547.94MB
01.06.2025 23:13:23-debug: options.md5Cache is false.
01.06.2025 23:13:23-debug: // ---- build task Generate md5AssetsMap from suffixMap to settings ---- (3ms)
01.06.2025 23:13:23-debug: run build task Generate md5AssetsMap from suffixMap to settings success in 3 ms √15%
01.06.2025 23:13:23-debug: Generate md5AssetsMap from suffixMap to settings start14%
01.06.2025 23:13:23-debug: run build task Sort some build options to settings.json success in 6 ms √12%
01.06.2025 23:13:36-debug: refresh db internal success
01.06.2025 23:13:37-debug: asset-db:worker-effect-data-processing (270ms)
01.06.2025 23:13:37-debug: refresh db assets success
01.06.2025 23:13:37-debug: asset-db:refresh-all-database (365ms)
01.06.2025 23:13:55-debug: start refresh asset from C:\GameECSProject\assets\scenes\Main.scene...
01.06.2025 23:13:55-debug: %cImport%c: C:\GameECSProject\assets\scenes\Main.scenebackground: #aaff85; color: #000;color: #000;
01.06.2025 23:13:55-debug: refresh asset C:\GameECSProject\assets\scenes success
01.06.2025 23:13:56-debug: Query all assets info in project
01.06.2025 23:13:56-debug: BuildAssetLibrary query-assets with assets 457
01.06.2025 23:13:56-debug: init custom config: keepNodeUuid: false, useCache: true
01.06.2025 23:13:56-debug:   Number of all scenes: 1
01.06.2025 23:13:56-debug:   Number of all scripts: 19
01.06.2025 23:13:56-debug:   Number of other assets: 298
01.06.2025 23:13:56-debug: Process: heapTotal 210.15MB heapUsed 191.96MB rss 534.95MB
01.06.2025 23:13:56-debug: // ---- build task Query asset bundle ----
01.06.2025 23:13:56-debug: Query asset bundle start0%
01.06.2025 23:13:56-debug: // ---- build task Query asset bundle ---- (10ms)
01.06.2025 23:13:56-debug: run build task Query asset bundle success in 10 ms √3%
01.06.2025 23:13:56-debug: Query and organize assets start3%
01.06.2025 23:13:56-debug: // ---- build task Query and organize assets ----
01.06.2025 23:13:56-debug: Process: heapTotal 204.15MB heapUsed 190.82MB rss 528.97MB
01.06.2025 23:13:56-debug: init bundle assets
01.06.2025 23:13:56-debug: // ---- build task Query and organize assets ---- (8ms)
01.06.2025 23:13:56-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,ff9be190-20a4-4e48-b68c-76e3c7cff085,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,9361fd90-ba52-4f84-aa93-6e878fd576ca,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,871c3b6c-7379-419d-bda3-794b239ab90d
01.06.2025 23:13:56-debug: Number of scenes: 1
01.06.2025 23:13:56-debug: Organize scripts start7%
01.06.2025 23:13:56-debug: // ---- build task Organize scripts ----
01.06.2025 23:13:56-debug: run build task Query and organize assets success in 8 ms √7%
01.06.2025 23:13:56-debug: Process: heapTotal 204.15MB heapUsed 190.26MB rss 528.19MB
01.06.2025 23:13:56-debug: sort script group...
01.06.2025 23:13:56-debug: // ---- build task Organize scripts ---- (2ms)
01.06.2025 23:13:56-debug: run build task Organize scripts success in 2 ms √10%
01.06.2025 23:13:56-debug: Init settings and config start10%
01.06.2025 23:13:56-debug: Process: heapTotal 204.15MB heapUsed 190.30MB rss 528.23MB
01.06.2025 23:13:56-debug: // ---- build task Init settings and config ----
01.06.2025 23:13:56-debug: // ---- build task Init settings and config ---- (1ms)
01.06.2025 23:13:56-debug: run build task Init settings and config success in 1 ms √11%
01.06.2025 23:13:56-debug: builder.tasks.settings.macro does not defined in i18n
01.06.2025 23:13:56-debug: builder.tasks.settings.macro start11%
01.06.2025 23:13:56-debug: // ---- build task builder.tasks.settings.macro ----
01.06.2025 23:13:56-debug: Process: heapTotal 204.15MB heapUsed 190.34MB rss 528.25MB
01.06.2025 23:13:56-debug: // ---- build task builder.tasks.settings.macro ---- (2ms)
01.06.2025 23:13:56-debug: run build task builder.tasks.settings.macro success in 2 ms √11%
01.06.2025 23:13:56-debug: Sort some build options to settings.json start11%
01.06.2025 23:13:56-debug: // ---- build task Sort some build options to settings.json ----
01.06.2025 23:13:56-debug: Process: heapTotal 204.15MB heapUsed 190.37MB rss 528.29MB
01.06.2025 23:13:56-debug: // ---- build task Sort some build options to settings.json ---- (15ms)
01.06.2025 23:13:56-debug: custom joint texture layouts start12%
01.06.2025 23:13:56-debug: run build task Sort some build options to settings.json success in 15 ms √12%
01.06.2025 23:13:56-debug: Process: heapTotal 204.15MB heapUsed 190.44MB rss 528.40MB
01.06.2025 23:13:56-debug: // ---- build task custom joint texture layouts ----
01.06.2025 23:13:56-debug: // ---- build task custom joint texture layouts ---- (4ms)
01.06.2025 23:13:56-debug: run build task custom joint texture layouts success in 4 ms √12%
01.06.2025 23:13:56-debug: Process: heapTotal 204.15MB heapUsed 190.47MB rss 528.43MB
01.06.2025 23:13:56-debug: custom joint physics start12%
01.06.2025 23:13:56-debug: // ---- build task custom joint physics ----
01.06.2025 23:13:56-debug: // ---- build task custom joint physics ---- (1ms)
01.06.2025 23:13:56-debug: run build task custom joint physics success in 1 ms √13%
01.06.2025 23:13:56-debug: Fill script data to settings start13%
01.06.2025 23:13:56-debug: // ---- build task Fill script data to settings ----
01.06.2025 23:13:56-debug: Process: heapTotal 204.15MB heapUsed 190.50MB rss 528.46MB
01.06.2025 23:13:56-debug: run build task Fill script data to settings success in 0 ms √13%
01.06.2025 23:13:56-debug: Fill scene data to settings start13%
01.06.2025 23:13:56-debug: // ---- build task Fill scene data to settings ----
01.06.2025 23:13:56-debug: Process: heapTotal 204.15MB heapUsed 190.52MB rss 528.48MB
01.06.2025 23:13:56-debug: // ---- build task Fill scene data to settings ---- (3ms)
01.06.2025 23:13:56-debug: run build task Fill scene data to settings success in 3 ms √14%
01.06.2025 23:13:56-debug: Organize assets groups，generate packedAssets and rawAssets data start14%
01.06.2025 23:13:56-debug: // ---- build task Organize assets groups，generate packedAssets and rawAssets data ----
01.06.2025 23:13:56-debug: Process: heapTotal 204.15MB heapUsed 190.55MB rss 528.50MB
01.06.2025 23:13:56-debug: // ---- build task Organize assets groups，generate packedAssets and rawAssets data ---- (1ms)
01.06.2025 23:13:56-debug: run build task Organize assets groups，generate packedAssets and rawAssets data success in 1 ms √14%
01.06.2025 23:13:56-debug: // ---- build task Generate md5AssetsMap from suffixMap to settings ----
01.06.2025 23:13:56-debug: Process: heapTotal 204.15MB heapUsed 190.59MB rss 528.54MB
01.06.2025 23:13:56-debug: Generate md5AssetsMap from suffixMap to settings start14%
01.06.2025 23:13:56-debug: options.md5Cache is false.
01.06.2025 23:13:56-debug: // ---- build task Generate md5AssetsMap from suffixMap to settings ---- (1ms)
01.06.2025 23:13:56-debug: run build task Generate md5AssetsMap from suffixMap to settings success in 1 ms √15%
01.06.2025 23:14:08-debug: refresh db internal success
01.06.2025 23:14:08-debug: asset-db:worker-effect-data-processing (182ms)
01.06.2025 23:14:08-debug: refresh db assets success
01.06.2025 23:14:08-debug: asset-db:refresh-all-database (267ms)
01.06.2025 23:14:20-debug: start refresh asset from C:\GameECSProject\assets\scenes\Main.scene...
01.06.2025 23:14:20-debug: %cImport%c: C:\GameECSProject\assets\scenes\Main.scenebackground: #aaff85; color: #000;color: #000;
01.06.2025 23:14:20-debug: refresh asset C:\GameECSProject\assets\scenes success
01.06.2025 23:14:21-debug: Query all assets info in project
01.06.2025 23:14:21-debug: BuildAssetLibrary query-assets with assets 457
01.06.2025 23:14:21-debug: init custom config: keepNodeUuid: false, useCache: true
01.06.2025 23:14:21-debug:   Number of all scenes: 1
01.06.2025 23:14:21-debug:   Number of all scripts: 19
01.06.2025 23:14:21-debug:   Number of other assets: 298
01.06.2025 23:14:21-debug: Query asset bundle start0%
01.06.2025 23:14:21-debug: // ---- build task Query asset bundle ----
01.06.2025 23:14:21-debug: Process: heapTotal 214.77MB heapUsed 198.30MB rss 541.00MB
01.06.2025 23:14:21-debug: // ---- build task Query asset bundle ---- (10ms)
01.06.2025 23:14:21-debug: run build task Query asset bundle success in 10 ms √3%
01.06.2025 23:14:21-debug: Query and organize assets start3%
01.06.2025 23:14:21-debug: Process: heapTotal 208.77MB heapUsed 197.20MB rss 534.97MB
01.06.2025 23:14:21-debug: // ---- build task Query and organize assets ----
01.06.2025 23:14:21-debug: init bundle assets
01.06.2025 23:14:21-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,ff9be190-20a4-4e48-b68c-76e3c7cff085,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,9361fd90-ba52-4f84-aa93-6e878fd576ca,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,871c3b6c-7379-419d-bda3-794b239ab90d
01.06.2025 23:14:21-debug: Number of scenes: 1
01.06.2025 23:14:21-debug: Organize scripts start7%
01.06.2025 23:14:21-debug: // ---- build task Organize scripts ----
01.06.2025 23:14:21-debug: Process: heapTotal 208.77MB heapUsed 196.62MB rss 534.15MB
01.06.2025 23:14:21-debug: sort script group...
01.06.2025 23:14:21-debug: // ---- build task Query and organize assets ---- (6ms)
01.06.2025 23:14:21-debug: run build task Query and organize assets success in 6 ms √7%
01.06.2025 23:14:21-debug: // ---- build task Organize scripts ---- (2ms)
01.06.2025 23:14:21-debug: Init settings and config start10%
01.06.2025 23:14:21-debug: // ---- build task Init settings and config ----
01.06.2025 23:14:21-debug: Process: heapTotal 208.77MB heapUsed 196.66MB rss 534.18MB
01.06.2025 23:14:21-debug: run build task Organize scripts success in 2 ms √10%
01.06.2025 23:14:21-debug: // ---- build task Init settings and config ---- (1ms)
01.06.2025 23:14:21-debug: run build task Init settings and config success in 1 ms √11%
01.06.2025 23:14:21-debug: builder.tasks.settings.macro does not defined in i18n
01.06.2025 23:14:21-debug: builder.tasks.settings.macro start11%
01.06.2025 23:14:21-debug: // ---- build task builder.tasks.settings.macro ----
01.06.2025 23:14:21-debug: Process: heapTotal 208.77MB heapUsed 196.69MB rss 534.21MB
01.06.2025 23:14:21-debug: // ---- build task builder.tasks.settings.macro ---- (3ms)
01.06.2025 23:14:21-debug: run build task builder.tasks.settings.macro success in 3 ms √11%
01.06.2025 23:14:21-debug: Sort some build options to settings.json start11%
01.06.2025 23:14:21-debug: // ---- build task Sort some build options to settings.json ----
01.06.2025 23:14:21-debug: Process: heapTotal 208.77MB heapUsed 196.73MB rss 534.25MB
01.06.2025 23:14:21-debug: // ---- build task Sort some build options to settings.json ---- (8ms)
01.06.2025 23:14:21-debug: run build task Sort some build options to settings.json success in 8 ms √12%
01.06.2025 23:14:21-debug: custom joint texture layouts start12%
01.06.2025 23:14:21-debug: // ---- build task custom joint texture layouts ----
01.06.2025 23:14:21-debug: Process: heapTotal 208.77MB heapUsed 196.80MB rss 534.34MB
01.06.2025 23:14:21-debug: // ---- build task custom joint texture layouts ---- (1ms)
